,year,metro,id,sex,age,number,education,marriage,asset,debt,income,income_d,industry,job,house,education_year
13991,2020,G2,752600341,2,83,1,1,3,5600,0,1221,1192,,,1,0
13992,2020,G2,752600351,1,50,4,4,2,39944,300,12174,9887,C,8,1,12
13993,2020,G2,752600361,1,74,1,2,3,18100,0,1800,1598,A,6,1,6
13994,2020,G2,752600371,1,74,2,4,2,11000,0,1735,1606,,,1,12
13995,2020,G2,752700211,1,49,4,4,2,865,706,11469,9489,C,5,3,12
13996,2020,G2,752700241,1,53,6,6,2,30541,6500,7252,6348,M,2,2,16
13997,2020,G2,752700251,1,59,3,4,2,28355,0,7258,6647,F,7,2,12
13998,2020,G2,752700261,2,44,1,6,1,8696,4000,2378,2181,P,2,3,16
13999,2020,G2,752700271,1,65,2,7,2,26402,3800,6864,5485,,,1,18
14000,2020,G2,752700301,1,49,2,5,2,21930,6320,2265,1479,F,7,1,14
14001,2020,G2,752700321,1,67,1,2,1,10,0,4204,4160,A,9,5,6
14002,2020,G2,752700331,1,46,1,7,1,21470,0,3403,2919,O,2,3,18
14003,2020,G2,752700341,1,57,2,2,2,18600,0,2211,2041,A,6,1,6
14004,2020,G2,752700351,1,64,2,3,2,1100,0,1938,1867,A,6,3,9
14005,2020,G2,752700361,2,79,2,1,2,2070,0,1545,1492,,,1,0
14006,2020,G2,752700371,1,78,2,4,2,10790,200,3147,3062,A,6,1,12
14007,2020,G2,752800201,1,50,4,6,2,35796,14953,2235,1457,,,1,16
14008,2020,G2,752800221,1,35,4,6,2,43575,10040,3356,2519,N,6,1,16
14009,2020,G2,752800231,1,39,4,6,2,56117,20712,12781,10744,E,3,1,16
14010,2020,G2,752800261,1,37,4,7,2,66424,6756,5274,4373,J,2,1,18
14011,2020,G2,752800281,1,64,3,6,2,122708,38000,13090,11789,G,5,4,16
14012,2020,G2,752800301,1,42,4,4,2,23820,140,6681,5884,C,9,1,12
14013,2020,G2,752800321,1,57,2,3,2,2237,0,2432,2290,I,4,5,9
14014,2020,G2,752800341,1,76,2,4,2,17600,0,5255,4992,C,8,1,12
14015,2020,G2,752800351,1,56,4,6,2,41530,2000,14627,12529,J,7,1,16
14016,2020,G2,752800361,2,53,1,3,3,29550,7660,1828,1231,Q,4,1,9
14017,2020,G2,752900201,1,43,2,6,2,22410,0,6880,5674,P,2,5,16
14018,2020,G2,752900211,2,34,2,7,2,3810,447,5405,4089,M,2,4,18
14019,2020,G2,752900241,1,47,4,6,2,120794,4300,13589,10706,O,7,1,16
14020,2020,G2,752900251,1,47,1,4,1,12000,3580,3013,2756,C,8,3,12
14021,2020,G2,752900281,2,36,3,6,1,4560,200,5278,4910,P,2,3,16
14022,2020,G2,752900301,1,68,2,2,2,11240,0,1467,1464,A,6,1,6
14023,2020,G2,752900311,2,60,1,2,3,1060,1000,1213,1174,I,4,3,6
14024,2020,G2,752900321,1,40,1,4,1,6830,0,1630,1619,F,9,1,12
14025,2020,G2,752900331,1,61,2,7,2,4300,2000,3600,2866,S,2,2,18
14026,2020,G2,752900341,2,72,1,3,3,8620,0,723,666,,,1,9
14027,2020,G2,752900351,1,81,2,2,2,46940,0,2369,2197,A,6,1,6
14028,2020,G2,753000212,1,58,3,4,2,5940,3850,7385,6296,G,5,3,12
14029,2020,G2,753000222,2,48,1,4,4,25200,0,837,718,C,9,2,12
14030,2020,G2,753600201,1,37,4,6,2,33929,10520,2862,1926,C,8,1,16
14031,2020,G2,753900201,1,63,2,6,3,238600,5000,8747,7501,,,1,16
14032,2020,G2,753900211,1,46,5,6,2,26398,11300,6487,5467,G,1,1,16
14033,2020,G2,760000202,1,60,2,3,4,2550,143,3620,3199,C,7,3,9
14034,2020,G2,760000212,2,59,2,3,3,252,380,1834,1769,,,4,9
14035,2020,G2,760000222,1,49,4,4,2,68888,700,11014,8266,C,8,1,12
14036,2020,G2,760000252,2,63,1,4,4,301,0,600,599,,,3,12
14037,2020,G2,760000262,1,41,4,5,2,60300,27300,9823,8383,N,5,1,14
14038,2020,G2,760000282,1,49,4,6,2,45860,10333,11415,8820,D,8,1,16
14039,2020,G2,760000292,2,38,3,6,1,39858,0,5109,4175,P,2,1,16
14040,2020,G2,760000302,1,68,6,2,2,12004,300,5612,4952,,,1,6
14041,2020,G2,760000312,2,68,2,3,2,2600,0,969,958,S,4,2,9
14042,2020,G2,760000322,1,54,5,6,2,12665,2000,9745,8227,M,3,1,16
14043,2020,G2,760000332,2,80,1,1,3,8100,0,570,567,,,1,0
14044,2020,G2,760000342,2,66,1,2,3,23528,450,1658,1332,,,1,6
14045,2020,G2,760000352,1,57,1,4,4,600,1500,2012,1786,F,9,3,12
14046,2020,G2,760000362,1,59,4,3,2,18260,8847,9299,8511,F,7,1,9
14047,2020,G2,760000372,1,41,2,4,2,33228,0,8432,7148,H,9,1,12
14048,2020,G2,760000382,1,64,3,1,2,97128,0,13057,11844,H,9,1,0
14049,2020,G2,760000392,1,52,4,4,2,386502,111500,23191,15248,L,1,1,12
14050,2020,G2,760600201,1,55,3,4,2,6836,0,11680,9199,C,3,3,12
14051,2020,G2,760600241,1,60,4,4,2,8741,7500,5033,4267,S,4,3,12
14052,2020,G2,760600251,1,47,4,6,2,62151,3000,10057,8020,C,5,1,16
14053,2020,G2,760600271,1,51,3,5,2,57175,12184,13884,10352,C,8,1,14
14054,2020,G2,760600291,2,47,1,4,1,27549,150,7597,5630,K,3,1,12
14055,2020,G2,760600311,1,78,2,2,2,17000,2000,1458,1345,I,4,1,6
14056,2020,G2,760600321,1,54,4,4,2,3834,7000,8738,8263,O,9,3,12
14057,2020,G2,760600351,1,70,4,2,2,41876,0,10526,9458,,,1,6
14058,2020,G2,760600361,2,86,1,2,3,6250,0,750,745,,,1,6
14059,2020,G2,760600381,1,56,2,6,2,40845,26000,6456,4625,F,1,1,16
14060,2020,G2,760700201,2,35,4,4,1,4402,60,3392,3140,F,3,3,12
14061,2020,G2,760700211,1,34,4,5,2,15810,1530,3063,2665,C,7,1,14
14062,2020,G2,760700241,1,54,4,4,2,45394,22000,2314,1921,F,9,2,12
14063,2020,G2,760700251,1,59,4,6,2,59617,16500,8851,6567,J,2,2,16
14064,2020,G2,760700291,1,48,3,5,2,27874,3000,5071,4219,H,2,1,14
14065,2020,G2,760700301,1,63,8,4,2,29500,0,13191,12419,G,5,1,12
14066,2020,G2,760700311,2,62,2,2,2,27766,0,2364,1984,,,1,6
14067,2020,G2,760700351,1,76,2,4,2,18760,0,1105,1010,,,1,12
14068,2020,G2,760700361,2,66,1,2,3,14360,0,1102,1039,,,1,6
14069,2020,G2,760700371,1,40,4,6,2,62298,7520,14250,10963,C,8,1,16
14070,2020,G2,760700381,1,42,4,6,2,62784,5200,10177,7436,P,2,1,16
14071,2020,G2,760700391,1,48,4,4,2,31026,0,6360,6063,H,8,1,12
14072,2020,G2,760800201,1,77,2,2,2,12180,0,2263,1874,C,7,1,6
14073,2020,G2,760800211,1,71,2,2,2,25290,1000,1870,1380,,,1,6
14074,2020,G2,760800221,1,61,3,7,2,121910,1800,18190,14536,P,2,1,18
14075,2020,G2,760800241,1,38,4,5,2,5100,0,8458,7123,K,5,4,14
14076,2020,G2,760800251,1,60,3,5,2,126556,0,14781,10711,C,1,1,14
14077,2020,G2,760800261,1,74,2,2,2,18052,0,2458,2206,H,8,2,6
14078,2020,G2,760800281,1,38,4,6,2,38334,2800,8150,7261,N,5,1,16
14079,2020,G2,760800291,1,56,4,4,2,39240,300,14746,11334,C,8,1,12
14080,2020,G2,760800301,2,50,4,4,2,29804,360,15942,13722,A,6,1,12
14081,2020,G2,760800311,1,54,1,6,4,23500,200,2607,2237,L,2,3,16
14082,2020,G2,760800321,1,45,5,6,2,24500,0,12101,9701,O,3,1,16
14083,2020,G2,760800331,1,37,1,6,4,3370,700,1295,-119,F,7,3,16
14084,2020,G2,760800341,1,68,2,2,2,57034,11000,3092,2748,,,1,6
14085,2020,G2,760800351,2,85,1,1,3,700,0,514,513,A,6,5,0
14086,2020,G2,760800361,1,81,2,2,2,5390,0,1980,1870,,,1,6
14087,2020,G2,760800371,1,73,4,6,2,44680,0,9372,7455,,,1,16
14088,2020,G2,760900201,2,58,2,3,3,113827,200,3815,2654,S,9,1,9
14089,2020,G2,760900221,1,45,4,5,2,57365,21030,6439,5185,M,2,1,14
14090,2020,G2,760900231,1,68,2,4,2,38400,0,3447,3115,,,1,12
14091,2020,G2,760900241,1,37,3,6,2,24260,9000,10320,8103,O,4,1,16
14092,2020,G2,760900271,2,51,3,4,4,43580,0,6002,5320,G,5,1,12
14093,2020,G2,760900301,2,70,1,2,3,15290,200,1174,1162,,,1,6
14094,2020,G2,760900311,1,50,4,6,2,14230,6030,7192,5828,O,4,1,16
14095,2020,G2,760900331,1,46,4,7,2,61648,0,16350,12847,P,2,1,18
14096,2020,G2,760900341,2,58,2,5,4,1210,4490,6767,6286,S,4,5,14
14097,2020,G2,760900351,1,71,2,3,2,25016,500,2911,2514,A,6,1,9
14098,2020,G2,760900361,1,59,3,4,2,59159,0,7960,7200,F,7,1,12
14099,2020,G2,760900371,1,67,3,7,2,63458,18,7977,7435,,,1,18
14100,2020,G2,760900381,1,38,4,5,4,25440,8394,7195,6253,F,7,1,14
14101,2020,G2,761000202,1,55,3,4,2,62640,17120,13159,10024,C,8,1,12
14102,2020,G2,761000212,1,47,1,4,1,37000,6500,6270,5225,C,8,1,12
14103,2020,G2,761000222,1,60,3,4,2,74200,27050,8401,6726,C,7,1,12
14104,2020,G2,761000232,2,74,1,3,3,22400,0,1370,1074,,,1,9
14105,2020,G2,761000272,1,66,1,4,4,1200,0,2891,2706,C,8,3,12
14106,2020,G2,761000282,1,60,2,3,4,10140,0,2837,2633,,,1,9
14107,2020,G2,761000302,1,55,2,6,2,51267,6000,9048,6621,P,2,1,16
14108,2020,G2,761000312,2,55,2,5,4,10124,2000,4607,3786,Q,2,1,14
14109,2020,G2,761000322,1,65,1,2,1,720,0,1505,1251,F,9,5,6
14110,2020,G2,761000332,2,60,1,4,4,9903,117,1273,1034,,,3,12
14111,2020,G2,761000342,1,58,4,6,2,64233,11600,14687,10965,C,2,2,16
14112,2020,G2,761000352,1,57,2,6,2,104102,26000,7304,5670,L,4,2,16
14113,2020,G2,761000362,1,65,2,3,2,26689,0,4699,4478,H,8,1,9
14114,2020,G2,761000372,1,77,2,3,2,10952,0,1224,1180,A,6,1,9
14115,2020,G2,761000382,1,65,2,2,2,45,0,1351,1331,,,5,6
14116,2020,G2,761000392,1,73,2,2,2,42954,0,3431,3199,A,6,1,6
14117,2020,G2,761600211,1,70,2,2,2,82036,0,3052,2781,H,8,1,6
14118,2020,G2,761600231,2,60,1,2,3,7130,2000,1986,1665,N,9,1,6
14119,2020,G2,761600261,2,78,2,2,3,13055,0,2268,2212,,,1,6
14120,2020,G2,761600281,1,59,3,4,2,77718,6500,16980,13265,C,8,1,12
14121,2020,G2,761600301,1,40,4,4,2,79777,16500,9445,7686,M,3,1,12
14122,2020,G2,761600321,1,59,3,4,2,54612,28860,12331,9179,,,1,12
14123,2020,G2,761600351,1,47,4,6,2,180850,0,11403,8905,O,3,1,16
14124,2020,G2,761600371,1,63,2,3,2,155113,11000,10677,8349,A,6,1,9
14125,2020,G2,761700201,1,35,2,6,2,24906,3500,5055,4132,C,3,1,16
14126,2020,G2,761700211,1,85,1,3,3,30500,1000,645,291,,,1,9
14127,2020,G2,761700231,1,41,4,5,2,4251,0,3700,3516,G,5,3,14
14128,2020,G2,761700241,1,57,3,4,2,31680,0,9467,7787,H,3,1,12
14129,2020,G2,761700261,1,84,1,1,3,440,0,889,888,,,3,0
14130,2020,G2,761700271,2,60,1,1,2,9700,0,2231,2184,,,1,0
14131,2020,G2,761700281,2,78,1,2,4,2690,0,1759,1732,,,3,6
14132,2020,G2,761700301,1,65,2,3,2,11830,0,1349,1270,,,1,9
14133,2020,G2,761700311,1,56,4,4,2,38538,0,13655,10825,C,8,1,12
14134,2020,G2,761700331,2,62,3,3,3,10944,670,7652,6637,I,4,3,9
14135,2020,G2,761700341,2,76,2,2,2,12478,0,1395,1314,Q,4,1,6
14136,2020,G2,761700351,2,74,1,2,3,14134,0,2420,2414,A,6,1,6
14137,2020,G2,761700361,1,59,2,4,2,18690,0,5372,4418,F,9,1,12
14138,2020,G2,761700371,2,90,1,1,3,600,0,905,864,O,9,5,0
14139,2020,G2,761700391,1,67,3,5,2,21446,820,10934,9917,G,5,1,14
14140,2020,G2,761800201,1,47,5,4,2,5840,410,3757,3373,F,7,3,12
14141,2020,G2,761800211,1,68,2,4,2,47646,7300,8574,7935,,,2,12
14142,2020,G2,761800221,2,69,1,4,3,12100,0,2314,2187,N,9,1,12
14143,2020,G2,761800231,1,37,5,5,2,16790,8760,3956,3321,C,8,1,14
14144,2020,G2,761800241,1,43,4,6,2,109820,59301,16065,12500,C,4,1,16
14145,2020,G2,761800251,2,45,2,6,4,20900,200,4404,3945,P,2,1,16
14146,2020,G2,761800271,1,64,3,4,2,181672,2020,11551,9680,F,9,1,12
14147,2020,G2,761800281,1,36,4,6,2,21967,9890,1841,892,F,7,1,16
14148,2020,G2,761800301,2,60,2,2,3,9709,500,4376,3817,Q,4,2,6
14149,2020,G2,761800311,1,65,1,4,4,9720,0,2225,2107,F,9,1,12
14150,2020,G2,761800321,1,76,2,4,2,122131,0,3038,2371,A,6,1,12
14151,2020,G2,761800331,1,56,3,4,2,10096,2610,5134,4455,F,7,3,12
14152,2020,G2,761800341,1,39,4,5,2,1107,996,2214,1600,F,9,3,14
14153,2020,G2,761800351,1,49,5,5,2,32361,4000,14646,13847,K,5,1,14
14154,2020,G2,761800381,1,59,1,4,4,8890,1450,2278,2047,S,7,3,12
14155,2020,G2,761800391,2,63,1,2,3,23635,1300,4905,4701,A,6,5,6
14156,2020,G2,761900211,1,81,2,4,2,26300,1500,1692,1611,,,1,12
14157,2020,G2,761900231,1,55,4,4,2,2268,0,12961,9666,C,8,3,12
14158,2020,G2,761900241,2,59,3,2,3,22550,0,3872,3584,G,5,1,6
14159,2020,G2,761900251,1,60,1,4,4,653,4000,1320,1130,H,8,3,12
14160,2020,G2,761900281,1,49,4,5,2,48918,9560,7842,6549,C,2,1,14
14161,2020,G2,761900301,2,81,2,2,3,7270,0,879,598,O,9,1,6
14162,2020,G2,761900311,1,86,2,2,2,217,0,1332,1301,,,5,6
14163,2020,G2,761900321,1,49,4,4,2,1794,0,3813,3592,A,6,4,12
14164,2020,G2,761900331,1,67,3,3,2,39516,0,10918,9438,A,6,1,9
14165,2020,G2,761900341,1,54,4,5,2,18515,8546,16592,13333,J,3,1,14
14166,2020,G2,761900361,1,60,1,2,4,4060,2000,4152,3211,N,9,4,6
14167,2020,G2,761900371,2,65,1,2,3,11628,0,2054,1898,A,6,1,6
14168,2020,G2,761900381,1,62,3,2,2,8498,0,4374,3979,A,6,1,6
14169,2020,G2,761900391,2,71,1,1,3,12379,0,1647,1644,A,6,1,0
14170,2020,G2,762000302,1,47,5,4,2,93550,8000,5144,4405,A,6,5,12
14171,2020,G2,762000312,2,67,1,2,3,51295,0,1318,647,A,6,1,6
14172,2020,G2,762000322,1,53,2,5,2,38930,11600,14483,13143,F,8,1,14
14173,2020,G2,762000332,1,78,2,3,2,38680,0,5413,4814,A,6,1,9
14174,2020,G2,762000342,1,58,3,3,2,89706,39000,9128,8180,A,6,1,9
14175,2020,G2,762000352,1,79,2,3,2,15750,0,1137,1070,,,1,9
14176,2020,G2,762000362,1,79,3,3,2,19600,0,2583,2497,A,6,1,9
14177,2020,G2,762000372,1,75,2,4,2,21080,1990,2832,2606,,,1,12
14178,2020,G2,762600311,1,84,2,2,2,1254,70,848,768,,,1,6
14179,2020,G2,762600321,2,88,1,1,3,1385,0,595,549,,,1,0
14180,2020,G2,762600361,1,47,4,7,2,24316,2000,8320,6734,P,2,1,18
14181,2020,G2,762600371,1,42,3,5,2,59862,9067,12000,10811,I,4,1,14
14182,2020,G2,762700311,1,36,2,4,1,3735,0,2639,2596,A,6,1,12
14183,2020,G2,762700321,2,69,1,2,3,5750,0,1422,1371,A,6,5,6
14184,2020,G2,762700341,2,82,1,1,3,4800,500,807,305,A,6,1,0
14185,2020,G2,762700351,1,77,3,3,2,22997,20282,7061,5268,,,1,9
14186,2020,G2,762700361,1,69,1,2,4,3311,0,663,640,,,1,6
14187,2020,G2,762800341,1,54,4,6,2,46772,0,7388,5441,M,7,3,16
14188,2020,G2,762800351,2,70,2,1,3,1713,1000,2940,2874,,,1,0
14189,2020,G2,762800361,2,80,1,2,3,5670,0,1261,1179,,,1,6
14190,2020,G2,762900301,2,77,1,1,3,6178,0,633,565,,,1,0
14191,2020,G2,762900311,1,53,4,4,2,154594,39520,11725,9009,A,6,1,12
14192,2020,G2,762900321,1,87,2,2,2,35643,0,2786,2037,G,5,1,6
14193,2020,G2,762900341,2,70,1,1,3,9233,0,1242,1154,A,6,1,0
14194,2020,G2,762900361,1,68,2,4,2,60336,10690,3508,2913,A,7,1,12
14195,2020,G2,770000302,1,30,1,4,1,16615,9500,6881,5817,C,8,2,12
14196,2020,G2,770000312,2,55,1,4,3,10951,3950,2064,1627,S,4,1,12
14197,2020,G2,770000322,1,41,1,5,4,110,2000,1608,1340,N,8,5,14
14198,2020,G2,770000332,2,78,1,1,3,23524,0,1613,1552,A,6,1,0
14199,2020,G2,770000342,1,56,3,6,2,38584,14000,8899,7243,C,2,1,16
14200,2020,G2,770000352,1,43,2,4,1,34905,7000,4155,3544,C,8,1,12
14201,2020,G2,770000362,1,54,2,4,2,14480,7000,5805,5143,C,8,1,12
14202,2020,G2,770000382,2,82,1,7,3,50060,2000,1441,1182,,,1,18
14203,2020,G2,770000392,1,62,3,3,2,11080,1800,5625,5262,A,6,1,9
14204,2020,G2,770600311,1,44,3,6,2,72816,500,10533,8142,F,1,1,16
14205,2020,G2,770600331,2,59,2,4,4,5052,175,3729,3582,N,9,5,12
14206,2020,G2,770600351,1,65,1,3,4,45086,500,2850,2824,A,6,1,9
14207,2020,G2,770600361,1,63,2,4,2,54560,11060,4620,4128,,,1,12
14208,2020,G2,770600371,1,58,2,6,2,40510,7402,4253,3702,,,1,16
14209,2020,G2,770600381,1,75,2,2,2,19630,0,3257,3082,F,7,1,6
14210,2020,G2,770600391,2,70,1,2,3,6020,0,1388,1353,,,1,6
14211,2020,G2,770700301,1,48,5,6,2,16098,8650,5704,4340,R,2,1,16
14212,2020,G2,770700321,1,72,2,2,2,5053,0,1234,1212,,,1,6
14213,2020,G2,770700331,1,43,1,4,1,12750,4200,5277,4073,C,7,1,12
14214,2020,G2,770700341,1,66,2,7,2,46070,7200,7361,6209,F,2,1,18
14215,2020,G2,770700351,1,42,4,5,2,29970,2190,5521,4422,C,8,1,14
14216,2020,G2,770700361,2,61,2,5,4,25,2000,1167,1146,,,5,14
14217,2020,G2,770700371,1,76,2,4,2,89892,1500,3918,3652,A,6,1,12
14218,2020,G2,770700381,1,81,2,4,2,28380,0,2152,2042,S,7,1,12
14219,2020,G2,770700391,1,58,1,3,4,205,2000,772,772,,,3,9
14220,2020,G2,770800301,1,41,4,6,2,8986,4910,6790,5699,C,3,1,16
14221,2020,G2,770800311,1,39,4,5,2,40510,0,6304,5449,F,2,1,14
14222,2020,G2,770800321,1,39,3,4,1,8700,2000,6591,5295,C,5,1,12
14223,2020,G2,770800341,1,40,3,5,2,45861,0,5668,3947,C,8,1,14
14224,2020,G2,770800361,2,39,4,6,2,11800,0,5876,5268,Q,2,1,16
14225,2020,G2,770800371,1,61,3,3,2,27207,9273,10290,8727,H,8,1,9
14226,2020,G2,770800381,2,53,3,5,4,8042,0,7182,6636,I,4,3,14
14227,2020,G2,770900301,2,64,1,3,3,22460,0,1724,1576,Q,4,1,9
14228,2020,G2,770900311,1,63,2,3,2,4910,0,2753,2537,,,2,9
14229,2020,G2,770900321,1,72,2,2,2,17380,0,1910,1791,A,6,1,6
14230,2020,G2,770900331,2,69,1,2,3,1600,1020,730,662,,,3,6
14231,2020,G2,770900341,2,68,1,2,1,2075,1000,789,736,,,3,6
14232,2020,G2,770900351,1,42,3,6,4,20950,5500,3778,3173,A,6,1,16
14233,2020,G2,770900361,1,49,1,4,4,18714,0,4115,3895,F,7,2,12
14234,2020,G2,770900371,1,86,1,2,3,899,0,467,-534,,,5,6
14235,2020,G2,770900381,2,38,3,6,2,43452,0,14679,11288,O,3,2,16
14236,2020,G2,771000302,1,31,1,5,1,1388,0,600,598,,,3,14
14237,2020,G2,771000332,1,49,4,4,2,20798,300,2907,2462,F,7,1,12
14238,2020,G2,771000372,1,74,1,2,3,400,0,814,813,,,3,6
14239,2020,G2,771600301,1,68,2,6,2,15691,4000,5230,4812,O,9,1,16
14240,2020,G2,771600321,1,50,4,5,2,60368,4000,13110,12639,A,6,1,14
14241,2020,G2,771600331,2,76,1,2,3,5200,2800,1044,962,,,1,6
14242,2020,G2,771600361,1,54,4,5,2,33210,1736,13491,11488,C,8,1,14
14243,2020,G2,771600381,1,80,1,2,3,51350,0,1180,87,,,1,6
14244,2020,G2,771600391,2,69,1,3,3,10997,0,1505,1382,,,1,9
14245,2020,G2,771700331,1,45,4,4,2,8048,5912,3759,3044,C,8,1,12
14246,2020,G2,771700371,2,86,1,2,3,1428,0,1182,999,,,5,6
14247,2020,G2,771700391,1,69,2,2,2,15700,3500,2351,2279,O,9,1,6
14248,2020,G2,771800301,1,54,1,4,4,40160,2700,3826,3251,A,6,1,12
14249,2020,G2,771800311,2,33,1,6,1,6052,2290,2310,1940,S,2,2,16
14250,2020,G2,771800331,1,67,2,2,2,41500,0,2115,1881,G,5,1,6
14251,2020,G2,771800341,1,70,2,2,2,38956,3500,5532,5444,A,6,1,6
14252,2020,G2,771800351,1,62,3,3,2,99040,0,5944,4525,C,7,1,9
14253,2020,G2,771800361,1,59,4,4,2,9892,1100,4536,4184,A,6,2,12
14254,2020,G2,771800371,1,53,3,4,2,56960,0,7033,6426,G,5,1,12
14255,2020,G2,771800381,1,44,4,5,2,107602,48500,9923,6908,M,2,2,14
14256,2020,G2,771900311,2,33,1,6,1,5659,1066,5420,4001,P,2,3,16
14257,2020,G2,771900321,2,36,1,6,1,10360,300,3500,3409,S,4,3,16
14258,2020,G2,771900331,1,59,3,3,2,33944,20000,3719,2807,F,9,2,9
14259,2020,G2,771900351,2,67,1,1,3,18707,3800,2196,1979,P,9,1,0
14260,2020,G2,771900371,1,55,2,6,2,11050,6000,3428,3209,I,4,1,16
14261,2020,G2,772000302,1,69,2,3,2,19740,0,3082,2805,H,8,1,9
14262,2020,G2,772000312,1,38,4,5,2,66891,10500,9127,7427,C,3,1,14
14263,2020,G2,772000332,2,71,1,2,4,7300,2000,932,794,,,1,6
14264,2020,G2,772000342,1,65,2,6,2,91200,1000,9214,7904,A,6,1,16
14265,2020,G2,772000352,2,84,1,2,3,2840,0,705,692,,,1,6
14266,2020,G2,772000372,1,59,2,4,2,109790,300,6672,5823,G,8,1,12
14267,2020,G2,772000382,1,61,2,3,2,18236,0,3989,3871,,,1,9
14268,2020,G2,772600311,2,62,2,3,2,3416,0,3496,2707,Q,4,3,9
14269,2020,G2,772600351,1,59,4,6,2,27670,5000,12932,11398,A,6,1,16
14270,2020,G2,772600371,1,67,2,3,2,25120,0,1121,1002,A,6,1,9
14271,2020,G2,772700301,1,34,4,5,4,9138,1700,5342,4542,C,7,1,14
14272,2020,G2,772700331,1,72,2,3,2,660,0,1559,1548,A,6,5,9
14273,2020,G2,772700341,1,66,2,3,2,143393,1500,5865,5330,I,4,1,9
14274,2020,G2,772700351,1,69,2,2,2,34970,0,5875,4748,A,6,1,6
14275,2020,G2,772800311,1,72,2,4,2,1056,0,3137,3033,,,5,12
14276,2020,G2,772800321,1,51,2,4,1,3823,0,962,777,A,6,1,12
14277,2020,G2,772800331,1,82,2,2,2,16330,0,1069,1013,A,6,1,6
14278,2020,G2,772800341,1,64,3,3,2,85996,0,5383,5174,A,6,1,9
14279,2020,G2,772900301,1,60,2,3,3,20400,700,6708,5967,E,9,1,9
14280,2020,G2,772900311,1,65,4,5,2,50922,1760,7884,7270,,,1,14
14281,2020,G2,772900321,1,45,4,6,2,180495,88000,13493,9730,C,7,1,16
14282,2020,G2,772900331,2,62,2,3,3,1149,1300,2513,2217,Q,4,3,9
14283,2020,G2,772900341,2,92,1,1,3,4700,0,413,402,,,1,0
14284,2020,G2,772900351,1,71,1,4,4,8070,0,941,845,,,1,12
14285,2020,G2,772900361,2,81,1,2,3,300,0,607,405,,,5,6
14286,2020,G2,780000302,1,81,3,2,2,9866,0,6019,4748,,,1,6
14287,2020,G2,780000342,1,55,2,4,4,32776,10700,6341,4910,A,6,1,12
14288,2020,G2,780000372,2,53,3,4,3,26830,10150,6914,5216,G,5,1,12
14289,2020,G2,780000382,1,40,5,5,2,31939,21580,3818,3553,Q,3,3,14
14290,2020,G2,780000392,1,46,2,6,4,52224,21090,4010,2675,G,5,1,16
14291,2020,G2,780600311,1,61,4,4,2,47730,21500,6260,4007,C,8,1,12
14292,2020,G2,780600321,1,66,1,2,4,19250,0,2692,2147,,,1,6
14293,2020,G2,780600331,1,80,2,3,2,6020,0,828,778,,,1,9
14294,2020,G2,780600361,1,37,3,5,2,27236,8600,4578,3709,C,8,1,14
14295,2020,G2,780600371,2,79,1,1,3,5000,0,1237,1210,,,1,0
14296,2020,G2,780700311,2,50,1,6,4,5979,0,1027,628,Q,2,3,16
14297,2020,G2,780700321,1,68,2,2,2,13290,0,3440,2907,F,9,1,6
14298,2020,G2,780700331,1,57,1,4,4,7004,1782,4162,3517,H,8,3,12
14299,2020,G2,780700341,1,40,3,6,2,31718,13200,4869,3853,C,8,4,16
14300,2020,G2,780700361,2,43,2,4,1,2910,0,3520,3352,S,4,3,12
14301,2020,G2,780800311,1,64,2,2,2,28718,0,3322,3030,H,8,1,6
14302,2020,G2,780800321,2,77,2,1,3,4370,0,1388,1378,,,1,0
14303,2020,G2,780800341,1,33,3,5,2,32792,1558,5076,4477,C,2,2,14
14304,2020,G2,780800351,2,62,2,3,2,43055,100,7140,6390,O,4,1,9
14305,2020,G2,780800361,1,43,3,6,1,73996,30712,8658,7030,Q,3,1,16
14306,2020,G2,780800371,1,60,1,6,4,315,3500,1256,1047,K,5,3,16
14307,2020,G2,780800381,1,51,5,6,2,31625,12600,9512,7949,F,7,1,16
14308,2020,G2,780800391,1,64,3,4,2,95352,37350,43372,32418,C,3,1,12
14309,2020,G2,780900311,1,78,2,3,2,21400,2000,2404,1999,,,1,9
14310,2020,G2,780900331,2,48,2,4,2,23492,1340,3251,2655,G,5,1,12
14311,2020,G2,780900341,2,78,2,2,3,94,0,1159,1144,,,5,6
14312,2020,G2,780900351,1,43,3,6,2,33335,20,4896,4499,R,4,1,16
14313,2020,G2,780900361,1,77,2,4,2,24522,0,4541,2913,,,1,12
14314,2020,G2,780900381,2,85,1,2,3,110,0,1235,1234,,,5,6
14315,2020,G2,780900391,1,30,3,4,2,19564,8200,5988,5296,H,8,1,12
14316,2020,G2,781000312,1,41,3,6,2,85000,48200,7427,5821,C,1,1,16
14317,2020,G2,781000322,1,45,3,4,2,11900,5000,6321,5314,C,1,1,12
14318,2020,G2,781000332,1,58,2,3,2,30088,6524,4311,2599,G,1,1,9
14319,2020,G2,781000342,1,56,1,4,1,110,134,1307,1256,,,3,12
14320,2020,G2,781000352,1,60,3,4,2,4180,0,3737,3562,O,9,3,12
14321,2020,G2,781000362,1,66,2,6,2,8490,0,3529,2929,Q,8,1,16
14322,2020,G2,781000372,1,56,3,4,2,14470,0,5893,5683,G,8,1,12
14323,2020,G2,781000382,1,46,4,6,2,82403,27013,4424,3716,C,3,2,16
14324,2020,G2,781600301,1,52,5,6,2,243066,200000,7843,-1751,N,2,1,16
